Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
11113,522232014,1,52320014,1,,17,0,,1,,17,0,,,,,,1,1,0,0,,
11114,522232015,1,52320015,1,,17,0,,1,,17,0,,,,,,1,1,0,0,,
11115,522232011,1,52320011,1,,17,0,,1,,17,0,,,,,,1,1,0,0,,
11116,522232012,1,52321001,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11117,522241002,1,52410002,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11118,522241003,1,52410003,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11119,522241004,1,52410004,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11120,522241005,1,52410005,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11121,522241006,1,52410006,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11122,522241043,1,52410043,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11123,522241042,1,52410042,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11124,522241011,1,52410011,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11125,522241012,1,52410012,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11126,522241013,1,52410013,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11127,522241014,1,52410014,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11128,522241015,1,52410015,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11129,522241016,1,52410016,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11130,522241017,1,52410017,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11131,522241018,1,52410018,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11132,522241019,1,52410019,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11133,522241020,1,52410020,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11134,522241021,1,52410021,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11135,522241022,1,52410022,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11136,522241023,1,52410023,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11137,522241024,1,52410024,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11138,522241025,1,52410025,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11139,522241026,1,52410026,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11140,522241027,1,52410027,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11141,522241028,1,52410028,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11142,522241029,1,52410029,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11143,522241030,1,52410030,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11144,522241031,1,52410031,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11145,522241032,1,52410032,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11146,522241033,1,52410033,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11147,522241034,1,52410034,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11148,522241035,1,52410035,2,,17,1,,2,,17,1,,,,,,1,1,0,0,,
11149,522241036,1,52410036,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11150,522241037,1,52410037,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11151,522241038,1,52410038,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11152,522241039,1,52410039,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11153,522241040,1,52410040,5.3333,,17,1,,5.3333,,17,1,,,,,,1,1,0,0,,
11154,522241044,1,52410044,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11155,522241045,1,52410045,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11156,522241046,1,52410046,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11157,522241047,1,52410047,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11158,522241048,1,52410048,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11159,522241049,1,52410049,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11160,522241050,1,52410050,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11161,522241051,1,52410051,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11162,522241052,1,52410052,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11163,522241053,1,52410053,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11164,522241041,1,52410041,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11165,522242001,1,52420001,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11166,522242002,1,52420002,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11167,522242004,1,52420004,4,,17,1,,4,,17,1,,,,,,1,1,0,0,,
11168,522242005,1,52420005,10.7498,,17,1,,10.7498,,17,1,,,,,,1,1,0,0,,
11169,522247001,1,52470001,1,,17,1,,1,,17,1,,,,,,1,1,0,0,,
11170,522247002,1,52470002,1,,17,1,,1,,17,1,,,,,,1,1,0,0,,
11171,522261001,1,52610001,1.0989,,11,1,,1.0989,,11,1,,,,,,1,1,0,0,,
11172,522261002,1,52610002,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11173,522261003,1,52610003,1.0989,,11,1,,1.0989,,11,1,,,,,,1,1,0,0,,
11174,522261004,1,52610004,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11175,522301001,1,52010001,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11176,522301002,1,52010002,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11177,522301003,1,52010003,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11178,522301004,1,52010004,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11179,522301005,1,52010005,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11180,522301006,1,52010006,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11181,522301007,1,52010007,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11182,522301009,1,52010009,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11183,522301011,1,52010011,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11184,522301012,1,52010012,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11185,522301013,1,52010013,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11186,522301014,1,52010014,14.3519,,17,1,,14.3519,,17,1,,,,,,1,1,0,0,,
11187,522301015,1,52010015,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11188,522301016,1,52010016,2.392,,17,1,,2.392,,17,1,,,,,,1,1,0,0,,
11189,522301017,1,52010017,22.7752,,17,1,,22.7752,,17,1,,,,,,1,1,0,0,,
11190,522301018,1,52010018,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11191,522301019,1,52010019,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11192,522301020,1,52010020,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11193,522301021,1,52010021,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11194,522301022,1,52010022,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11195,522301023,1,52010023,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11196,522301024,1,52010024,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11197,522301025,1,52010025,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11198,522301026,1,52010026,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11199,522303001,1,52030001,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11200,522304001,1,52040001,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11201,522304002,1,52040002,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11202,522304003,1,52040003,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11203,522304004,1,52040004,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11204,522304005,1,52040005,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11205,522304006,1,52040006,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11206,522304007,1,52040007,4.4092,,17,1,,4.4092,,17,1,,,,,,1,1,0,0,,
11207,522304008,1,52040008,14.3519,,17,1,,14.3519,,17,1,,,,,,1,1,0,0,,
11208,522304009,1,52040009,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11209,522304010,1,52040010,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11210,522304011,1,52040011,0.3307,,17,-1,,0.3307,,17,-1,,,,,,1,1,0,0,,
11211,522304012,1,52040012,43.0556,,17,1,,43.0556,,17,1,,,,,,1,1,0,0,,
11212,522304013,1,52040013,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11213,522304014,1,52040014,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11214,522304015,1,52040015,4.4092,,17,1,,4.4092,,17,1,,,,,,1,1,0,0,,
11215,522304016,1,52040016,14.3519,,17,1,,14.3519,,17,1,,,,,,1,1,0,0,,
11216,522304017,1,52040017,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11217,522304018,1,52040018,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11218,522304019,1,52040019,0.3307,,17,-1,,0.3307,,17,-1,,,,,,1,1,0,0,,
11219,522304020,1,52040020,43.0556,,17,1,,43.0556,,17,1,,,,,,1,1,0,0,,
11220,522304021,1,52040021,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11221,522304022,1,52040022,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11222,522304023,1,52040023,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11223,522304024,1,52040024,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11224,522304025,1,52040025,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11225,522304026,1,52040026,2.7778,,17,1,,2.7778,,17,1,,,,,,1,1,0,0,,
11226,522304027,1,52040027,25.5145,,17,1,,25.5145,,17,1,,,,,,1,1,0,0,,
11227,522304028,1,52040028,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11228,522304029,1,52040029,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11229,522304030,1,52040030,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11230,522304031,1,52040031,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11231,522304032,1,52040032,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11232,522304033,1,52040033,25.5145,,17,1,,25.5145,,17,1,,,,,,1,1,0,0,,
11233,522304034,1,52040034,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11234,522304035,1,52040035,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11235,522304036,1,52040036,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11236,522304037,1,52040037,3.6036,,17,1,,3.6036,,17,1,,,,,,1,1,0,0,,
11237,522304038,1,52040038,2.8986,,17,1,,2.8986,,17,1,,,,,,1,1,0,0,,
11238,522304039,1,52040039,4.454,,17,1,,4.454,,17,1,,,,,,1,1,0,0,,
11239,522304040,1,52040040,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11240,522304041,1,52040041,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11241,522304042,1,52040042,5.382,,17,1,,5.382,,17,1,,,,,,1,1,0,0,,
11242,522304043,1,52040043,2.392,,17,1,,2.392,,17,1,,,,,,1,1,0,0,,
11243,522304044,1,52040044,1.196,,17,1,,1.196,,17,1,,,,,,1,1,0,0,,
11244,522304045,1,52040045,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11245,522304046,1,52040046,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11246,522304047,1,52040047,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11247,522304048,1,52040048,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11248,522304049,1,52040049,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11249,522304050,1,52040050,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11250,522304053,1,52040053,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11251,522304054,1,52040054,4.4092,,17,1,,4.4092,,17,1,,,,,,1,1,0,0,,
11252,522323001,1,52230001,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11253,522323021,1,52230021,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11254,522323022,1,52230022,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11255,522323023,1,52230023,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11256,522323024,1,52230024,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11257,522323007,1,52230007,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11258,522323008,1,52230008,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11259,522323009,1,52230009,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11260,522323010,1,52230010,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11261,522323011,1,52230011,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11262,522323012,1,52230012,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11263,522323013,1,52230013,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11264,522323014,1,52230014,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11265,522323015,1,52230015,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11266,522323016,1,52230016,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11267,522323017,1,52230017,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11268,522323018,1,52230018,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11269,522323019,1,52230019,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11270,522323020,1,52230020,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11271,522325001,1,52250001,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11272,522325002,1,52250002,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11273,522325003,1,52250003,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11274,522325004,1,52250004,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11275,522325005,1,52250005,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11276,522325006,1,52250006,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11277,522325007,1,52250007,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11278,522325008,1,52250008,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11279,522325009,1,52250009,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11280,522325010,1,52250010,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11281,522325011,1,52250011,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11282,522325012,1,52250012,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11283,522325013,1,52250013,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11284,522325014,1,52250014,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11285,522325015,1,52250015,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11286,522325016,1,52250016,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11287,522325017,1,52250017,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11288,522325018,1,52250018,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11289,522325019,1,52250019,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11290,522331001,1,52310001,0.8,,11,1,,0.8,,11,1,,,,,,1,1,0,0,,
11291,522331002,1,52310002,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11292,522331003,1,52310003,0.6173,,11,1,,0.6173,,11,1,,,,,,1,1,0,0,,
11293,522331004,1,52310004,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11294,522331005,1,52310005,0.8,,11,1,,0.8,,11,1,,,,,,1,1,0,0,,
11295,522331006,1,52310006,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11296,522331007,1,52310007,0.6173,,11,1,,0.6173,,11,1,,,,,,1,1,0,0,,
11297,522331008,1,52310008,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11298,522331009,1,52310009,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11299,522331010,1,52310010,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11300,522331011,1,52310011,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11301,522331012,1,52310012,0.6173,,11,1,,0.6173,,11,1,,,,,,1,1,0,0,,
11302,522331013,1,52310013,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11303,522331014,1,52310014,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11304,522331015,1,52310015,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11305,522331016,1,52310016,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11306,522331017,1,52310017,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11307,522331018,1,52310018,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11308,522331019,1,52310019,0.6173,,11,1,,0.6173,,11,1,,,,,,1,1,0,0,,
11309,522331020,1,52310020,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11310,522331021,1,52310021,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11311,522331022,1,52310022,0.6173,,11,1,,0.6173,,11,1,,,,,,1,1,0,0,,
11312,522331023,1,52310023,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11313,522331024,1,52310024,0.8,,11,1,,0.8,,11,1,,,,,,1,1,0,0,,
11314,522331025,1,52310025,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11315,522331026,1,52310026,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11316,522331027,1,52310027,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11317,522331028,1,52310028,0.6173,,11,1,,0.6173,,11,1,,,,,,1,1,0,0,,
11318,522331029,1,52310029,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11319,522331030,1,52310030,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11320,522331031,1,52310031,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11321,522331032,1,52310032,0.7407,,11,1,,0.7407,,11,1,,,,,,1,1,0,0,,
11322,522331033,1,52311001,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11323,522331034,1,52311002,0.813,,11,1,,0.813,,11,1,,,,,,1,1,0,0,,
11324,522331035,1,52311003,0.5495,,11,1,,0.5495,,11,1,,,,,,1,1,0,0,,
11325,522401001,1,52010001,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11326,522401002,1,52010002,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11327,522401003,1,52010003,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11328,522401004,1,52010004,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11329,522401005,1,52010005,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11330,522401006,1,52010006,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11331,522401007,1,52010007,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11332,522401009,1,52010009,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11333,522401011,1,52010011,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11334,522401012,1,52010012,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11335,522401013,1,52010013,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11336,522401014,1,52010014,14.3519,,17,1,,14.3519,,17,1,,,,,,1,1,0,0,,
11337,522401015,1,52010015,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11338,522401016,1,52010016,2.392,,17,1,,2.392,,17,1,,,,,,1,1,0,0,,
11339,522401017,1,52010017,22.7752,,17,1,,22.7752,,17,1,,,,,,1,1,0,0,,
11340,522401018,1,52010018,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11341,522401019,1,52010019,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11342,522401020,1,52010020,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11343,522401021,1,52010021,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11344,522401022,1,52010022,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11345,522401023,1,52010023,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11346,522401024,1,52010024,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11347,522401025,1,52010025,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11348,522401026,1,52010026,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11349,522403001,1,52030001,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11350,522404001,1,52040001,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11351,522404002,1,52040002,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11352,522404003,1,52040003,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11353,522404004,1,52040004,11.1111,,17,1,,11.1111,,17,1,,,,,,1,1,0,0,,
11354,522404005,1,52040005,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11355,522404006,1,52040006,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11356,522404007,1,52040007,4.4092,,17,1,,4.4092,,17,1,,,,,,1,1,0,0,,
11357,522404008,1,52040008,14.3519,,17,1,,14.3519,,17,1,,,,,,1,1,0,0,,
11358,522404009,1,52040009,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11359,522404010,1,52040010,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11360,522404011,1,52040011,0.3307,,17,-1,,0.3307,,17,-1,,,,,,1,1,0,0,,
11361,522404012,1,52040012,43.0556,,17,1,,43.0556,,17,1,,,,,,1,1,0,0,,
11362,522404013,1,52040013,10.9361,,17,1,,10.9361,,17,1,,,,,,1,1,0,0,,
11363,522404014,1,52040014,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11364,522404015,1,52040015,4.4092,,17,1,,4.4092,,17,1,,,,,,1,1,0,0,,
11365,522404016,1,52040016,14.3519,,17,1,,14.3519,,17,1,,,,,,1,1,0,0,,
11366,522404017,1,52040017,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11367,522404018,1,52040018,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11368,522404019,1,52040019,0.3307,,17,-1,,0.3307,,17,-1,,,,,,1,1,0,0,,
11369,522404020,1,52040020,43.0556,,17,1,,43.0556,,17,1,,,,,,1,1,0,0,,
11370,522404021,1,52040021,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11371,522404022,1,52040022,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11372,522404023,1,52040023,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11373,522404024,1,52040024,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11374,522404025,1,52040025,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11375,522404026,1,52040026,2.7778,,17,1,,2.7778,,17,1,,,,,,1,1,0,0,,
11376,522404027,1,52040027,25.5145,,17,1,,25.5145,,17,1,,,,,,1,1,0,0,,
11377,522404028,1,52040028,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11378,522404029,1,52040029,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11379,522404030,1,52040030,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11380,522404031,1,52040031,3.588,,17,1,,3.588,,17,1,,,,,,1,1,0,0,,
11381,522404032,1,52040032,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11382,522404033,1,52040033,25.5145,,17,1,,25.5145,,17,1,,,,,,1,1,0,0,,
11383,522404034,1,52040034,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11384,522404035,1,52040035,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11385,522404036,1,52040036,7.1759,,17,1,,7.1759,,17,1,,,,,,1,1,0,0,,
11386,522404037,1,52040037,3.6036,,17,1,,3.6036,,17,1,,,,,,1,1,0,0,,
11387,522404038,1,52040038,2.8986,,17,1,,2.8986,,17,1,,,,,,1,1,0,0,,
11388,522404039,1,52040039,4.454,,17,1,,4.454,,17,1,,,,,,1,1,0,0,,
11389,522404040,1,52040040,10.7639,,17,1,,10.7639,,17,1,,,,,,1,1,0,0,,
11390,522404041,1,52040041,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11391,522404042,1,52040042,5.382,,17,1,,5.382,,17,1,,,,,,1,1,0,0,,
11392,522404043,1,52040043,2.392,,17,1,,2.392,,17,1,,,,,,1,1,0,0,,
11393,522404044,1,52040044,1.196,,17,1,,1.196,,17,1,,,,,,1,1,0,0,,
11394,522404045,1,52040045,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11395,522404046,1,52040046,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11396,522404047,1,52040047,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11397,522404048,1,52040048,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11398,522404049,1,52040049,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11399,522404050,1,52040050,4.784,,17,1,,4.784,,17,1,,,,,,1,1,0,0,,
11400,522404053,1,52040053,7.2908,,17,1,,7.2908,,17,1,,,,,,1,1,0,0,,
11401,522404054,1,52040054,4.4092,,17,1,,4.4092,,17,1,,,,,,1,1,0,0,,
